id,review,sentiment,bio_tagged_review
491,একটু সন্দেহ ছিল কিন্তু লাক্স সাবান দেখে মন ভালো হয়ে গেল।,2,লাক্স-B সাবান-I
492,পরিবারের সবাই লাক্স সাবান টা পছন্দ করেছেন।,2,লাক্স-B সাবান-I
493,একটা লাক্স সাবান কম পাওয়া গেছে। সেলার প্রতারণা করেছেন।,0,লাক্স-B সাবান-I
494,অনেক ভালো কাজ করছে লাক্স সাবান। ধন্যবাদ।,2,লাক্স-B সাবান-I
495,লাক্স সাবান টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2,লাক্স-B সাবান-I
496,লাক্স সাবান এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2,লাক্স-B সাবান-I
497,একটু সন্দেহ ছিল কিন্তু লাক্স সাবান দেখে মন ভালো হয়ে গেল।,2,লাক্স-B সাবান-I
498,সঠিক পণ্য হাতে পেয়েছি। লাক্স সাবান নিয়ে সন্তুষ্ট।,2,লাক্স-B সাবান-I
499,"লাক্স সাবান দিয়েছে, তবে রিভিউ পরে দেব।",1,লাক্স-B সাবান-I
500,লাক্স সাবান টা খুব ভালো। আবার অর্ডার করব।,2,লাক্স-B সাবান-I
501,একটা স্যাভলন সাবান কম পাওয়া গেছে। সেলার প্রতারণা করেছেন।,0,স্যাভলন-B সাবান-I
502,"অর্ডার করেছিলাম অন্য পণ্য, দিয়েছে স্যাভলন সাবান এর বদলে অন্যটা।",0,স্যাভলন-B সাবান-I
503,স্যাভলন সাবান পণ্যটি ছবির মতোই এসেছে।,1,স্যাভলন-B সাবান-I
504,স্যাভলন সাবান নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2,স্যাভলন-B সাবান-I
505,পরিবারের সবাই স্যাভলন সাবান টা পছন্দ করেছেন।,2,স্যাভলন-B সাবান-I
506,স্যাভলন সাবান টা আঠা আঠা ছিল। ব্যবহার করা গেল না।,0,স্যাভলন-B সাবান-I
507,এত কম দামে এত ভালো স্যাভলন সাবান পাওয়া যায় ভাবিনি।,2,স্যাভলন-B সাবান-I
508,স্যাভলন সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2,স্যাভলন-B সাবান-I
509,স্যাভলন সাবান এর গন্ধটা একটু অন্যরকম মনে হলো।,1,স্যাভলন-B সাবান-I
510,স্যাভলন সাবান পেয়ে অনেক খুশি হলাম। বন্ধুদেরও বলব।,2,স্যাভলন-B সাবান-I
511,সেলার ভালো মানের স্যাভলন সাবান দিয়েছেন। ধন্যবাদ।,2,স্যাভলন-B সাবান-I
512,খুব একটা ভালো না আবার খারাপও না। স্যাভলন সাবান মাঝারি মানের।,1,স্যাভলন-B সাবান-I
513,ছবিতে যেমন দেখানো হয়েছিল স্যাভলন সাবান ঠিক তেমনই।,2,স্যাভলন-B সাবান-I
514,"অনেকদিন খুঁজছিলাম, শেষে ভালো স্যাভলন সাবান পেলাম।",2,স্যাভলন-B সাবান-I
515,স্যাভলন সাবান এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2,স্যাভলন-B সাবান-I
516,আলহামদুলিল্লাহ ভালো স্যাভলন সাবান পেয়েছি।,2,স্যাভলন-B সাবান-I
517,বেশ ভালোই ছিল স্যাভলন সাবান টা। আবার নেব।,2,স্যাভলন-B সাবান-I
518,দামে সাশ্রয়ী এবং মানসম্পন্ন স্যাভলন সাবান।,2,স্যাভলন-B সাবান-I
519,সেলার ভালো মানের স্যাভলন সাবান দিয়েছেন। ধন্যবাদ।,2,স্যাভলন-B সাবান-I
520,স্যাভলন সাবান ব্যবহার করার পর ত্বকে সমস্যা হয়েছে।,0,স্যাভলন-B সাবান-I
521,আসল জিনিসের সাথে স্যাভলন সাবান এর কিছুটা পার্থক্য আছে।,1,স্যাভলন-B সাবান-I
522,বাজে প্রোডাক্ট। স্যাভলন সাবান কিনে পস্তালাম।,0,স্যাভলন-B সাবান-I
523,স্যাভলন সাবান ঠিকমতো পাঠানো হয়েছে। আর কিছু বলব না।,1,স্যাভলন-B সাবান-I
524,এত কম দামে এত ভালো স্যাভলন সাবান পাওয়া যায় ভাবিনি।,2,স্যাভলন-B সাবান-I
525,বাজারের চেয়ে কম দামে পেলাম স্যাভলন সাবান। খুশি হলাম।,2,স্যাভলন-B সাবান-I
526,"প্রথমবার কিনলাম স্যাভলন সাবান, খুব উপকৃত হলাম।",2,স্যাভলন-B সাবান-I
527,"স্যাভলন সাবান হাতে পেয়েছি, প্যাকেজিং ঠিকঠাক।",1,স্যাভলন-B সাবান-I
528,"স্যাভলন সাবান দিয়েছে, তবে রিভিউ পরে দেব।",1,স্যাভলন-B সাবান-I
529,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। স্যাভলন সাবান ভালো।,2,স্যাভলন-B সাবান-I
530,বইটি পেয়েছি মানে স্যাভলন সাবান পেয়েছি। বাকিটা পরে বলব।,1,স্যাভলন-B সাবান-I
531,স্যাভলন সাবান ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2,স্যাভলন-B সাবান-I
532,দামের তুলনায় স্যাভলন সাবান অনেক ভালো।,2,স্যাভলন-B সাবান-I
533,স্যাভলন সাবান টা আঠা আঠা ছিল। ব্যবহার করা গেল না।,0,স্যাভলন-B সাবান-I
534,স্যাভলন সাবান এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2,স্যাভলন-B সাবান-I
535,স্যাভলন সাবান ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2,স্যাভলন-B সাবান-I
536,স্যাভলন সাবান খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2,স্যাভলন-B সাবান-I
537,খুব একটা ভালো না আবার খারাপও না। স্যাভলন সাবান মাঝারি মানের।,1,স্যাভলন-B সাবান-I
538,বইটি পেয়েছি মানে স্যাভলন সাবান পেয়েছি। বাকিটা পরে বলব।,1,স্যাভলন-B সাবান-I
539,স্যাভলন সাবান ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2,স্যাভলন-B সাবান-I
540,স্যাভলন সাবান পেয়েছি। এখনো ব্যবহার করিনি।,1,স্যাভলন-B সাবান-I
541,স্যাভলন সাবান এর রঙ একদম মিলছে না ছবির সাথে।,0,স্যাভলন-B সাবান-I
542,"মাশাআল্লাহ, অনেক সুন্দর স্যাভলন সাবান। ধন্যবাদ সেলারকে।",2,স্যাভলন-B সাবান-I
543,অরিজিনাল স্যাভলন সাবান পেয়েছি। অনেক ধন্যবাদ।,2,স্যাভলন-B সাবান-I
544,অরিজিনাল স্যাভলন সাবান পেয়েছি। অনেক ধন্যবাদ।,2,স্যাভলন-B সাবান-I
545,স্যাভলন সাবান ঠিকমতো পাঠানো হয়েছে। আর কিছু বলব না।,1,স্যাভলন-B সাবান-I
546,পণ্যের মান নিয়ে নিশ্চিত নই। স্যাভলন সাবান নতুন কিনলাম।,1,স্যাভলন-B সাবান-I
547,স্যাভলন সাবান ব্যবহারে ত্বকে ভালো পরিবর্তন এসেছে।,2,স্যাভলন-B সাবান-I
548,অনেক ভালো কাজ করছে স্যাভলন সাবান। ধন্যবাদ।,2,স্যাভলন-B সাবান-I
549,অনেক ভালো কাজ করছে স্যাভলন সাবান। ধন্যবাদ।,2,স্যাভলন-B সাবান-I
550,স্যাভলন সাবান ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2,স্যাভলন-B সাবান-I
551,স্যাভলন সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2,স্যাভলন-B সাবান-I
552,"প্রথমবার কিনলাম স্যাভলন সাবান, খুব উপকৃত হলাম।",2,স্যাভলন-B সাবান-I
553,স্যাভলন সাবান নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2,স্যাভলন-B সাবান-I
554,স্যাভলন সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2,স্যাভলন-B সাবান-I
555,সেলার ভালো মানের স্যাভলন সাবান দিয়েছেন। ধন্যবাদ।,2,স্যাভলন-B সাবান-I
556,দাম বেশি কিন্তু স্যাভলন সাবান এর মান খুবই কম।,0,স্যাভলন-B সাবান-I
557,স্যাভলন সাবান ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2,স্যাভলন-B সাবান-I
558,মেয়াদ আছে এবং প্যাকেজিং ভালো। স্যাভলন সাবান রিকমেন্ড করব।,2,স্যাভলন-B সাবান-I
559,দামের তুলনায় স্যাভলন সাবান অনেক ভালো।,2,স্যাভলন-B সাবান-I
560,স্যাভলন সাবান নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2,স্যাভলন-B সাবান-I
561,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। স্যাভলন সাবান ভালো।,2,স্যাভলন-B সাবান-I
562,স্যাভলন সাবান টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2,স্যাভলন-B সাবান-I
563,এত কম কোয়ালিটির স্যাভলন সাবান আশা করিনি। ফেরত দিতে চাই।,0,স্যাভলন-B সাবান-I
564,স্যাভলন সাবান ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2,স্যাভলন-B সাবান-I
565,স্যাভলন সাবান নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2,স্যাভলন-B সাবান-I
566,স্যাভলন সাবান এর মেয়াদ প্রায় শেষ। নেওয়া উচিত হয়নি।,0,স্যাভলন-B সাবান-I
567,অরিজিনাল স্যাভলন সাবান পেয়েছি। অনেক ধন্যবাদ।,2,স্যাভলন-B সাবান-I
568,দামের তুলনায় স্যাভলন সাবান অনেক ভালো।,2,স্যাভলন-B সাবান-I
569,আলহামদুলিল্লাহ ভালো স্যাভলন সাবান পেয়েছি।,2,স্যাভলন-B সাবান-I
570,"স্যাভলন সাবান দিয়েছে, তবে রিভিউ পরে দেব।",1,স্যাভলন-B সাবান-I
571,পরিবারের সবাই স্যাভলন সাবান টা পছন্দ করেছেন।,2,স্যাভলন-B সাবান-I
572,"অনেকদিন খুঁজছিলাম, শেষে ভালো স্যাভলন সাবান পেলাম।",2,স্যাভলন-B সাবান-I
573,স্যাভলন সাবান এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2,স্যাভলন-B সাবান-I
574,"স্যাভলন সাবান দিয়েছে, তবে রিভিউ পরে দেব।",1,স্যাভলন-B সাবান-I
575,দামের তুলনায় স্যাভলন সাবান অনেক ভালো।,2,স্যাভলন-B সাবান-I
576,স্যাভলন সাবান এর রঙ একদম মিলছে না ছবির সাথে।,0,স্যাভলন-B সাবান-I
577,খুব একটা ভালো না আবার খারাপও না। স্যাভলন সাবান মাঝারি মানের।,1,স্যাভলন-B সাবান-I
578,স্যাভলন সাবান এর মেয়াদ প্রায় শেষ। নেওয়া উচিত হয়নি।,0,স্যাভলন-B সাবান-I
579,স্যাভলন সাবান নিয়ে আমি অনেক খুশি। বারবার কিনব।,2,স্যাভলন-B সাবান-I
580,স্যাভলন সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2,স্যাভলন-B সাবান-I
581,আলহামদুলিল্লাহ ভালো স্যাভলন সাবান পেয়েছি।,2,স্যাভলন-B সাবান-I
582,স্যাভলন সাবান নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2,স্যাভলন-B সাবান-I
583,একটা স্যাভলন সাবান কম পাওয়া গেছে। সেলার প্রতারণা করেছেন।,0,স্যাভলন-B সাবান-I
584,অরিজিনাল স্যাভলন সাবান পেয়েছি। অনেক ধন্যবাদ।,2,স্যাভলন-B সাবান-I
585,স্যাভলন সাবান ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2,স্যাভলন-B সাবান-I
586,মেয়াদ আছে এবং প্যাকেজিং ভালো। স্যাভলন সাবান রিকমেন্ড করব।,2,স্যাভলন-B সাবান-I
587,স্যাভলন সাবান এর গন্ধটা একটু অন্যরকম মনে হলো।,1,স্যাভলন-B সাবান-I
588,দেখতে ঠিকঠাক স্যাভলন সাবান। ব্যবহার করলে বোঝা যাবে।,1,স্যাভলন-B সাবান-I
589,একটু সন্দেহ ছিল কিন্তু স্যাভলন সাবান দেখে মন ভালো হয়ে গেল।,2,স্যাভলন-B সাবান-I
590,অনেক ভালো স্যাভলন সাবান। দামও কম পড়েছিল।,2,স্যাভলন-B সাবান-I
591,স্যাভলন সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2,স্যাভলন-B সাবান-I
592,স্যাভলন সাবান ব্যবহারে ত্বকে ভালো পরিবর্তন এসেছে।,2,স্যাভলন-B সাবান-I
593,দেখতে ঠিকঠাক স্যাভলন সাবান। ব্যবহার করলে বোঝা যাবে।,1,স্যাভলন-B সাবান-I
594,মানসম্পন্ন স্যাভলন সাবান। ধন্যবাদ সেলারকে।,2,স্যাভলন-B সাবান-I
595,জেনুইন প্রোডাক্ট। স্যাভলন সাবান দিয়ে অনেক সন্তুষ্ট।,2,স্যাভলন-B সাবান-I
596,"স্যাভলন সাবান নিয়ে এখন কিছু বলা সম্ভব না, ব্যবহার করার পরে জানাব।",1,স্যাভলন-B সাবান-I
597,অনেক ভালো প্রোডাক্ট। স্যাভলন সাবান নিয়ে খুশি।,2,স্যাভলন-B সাবান-I
598,স্যাভলন সাবান এর কোয়ালিটি অনেক কম ছিল। টাকা নষ্ট হলো।,0,স্যাভলন-B সাবান-I
599,সীল খোলা ছিল। স্যাভলন সাবান ভালো মনে হয়নি।,0,স্যাভলন-B সাবান-I
600,দামের তুলনায় স্যাভলন সাবান অনেক ভালো।,2,স্যাভলন-B সাবান-I
601,আলহামদুলিল্লাহ ভালো প্যানটিন শ্যাম্পু পেয়েছি।,2,প্যানটিন-B শ্যাম্পু-I
602,"অর্ডার করেছিলাম অন্য পণ্য, দিয়েছে প্যানটিন শ্যাম্পু এর বদলে অন্যটা।",0,প্যানটিন-B শ্যাম্পু-I
603,দ্রুত ডেলিভারি এবং প্যানটিন শ্যাম্পু একদম ভালো।,2,প্যানটিন-B শ্যাম্পু-I
604,একটু সন্দেহ ছিল কিন্তু প্যানটিন শ্যাম্পু দেখে মন ভালো হয়ে গেল।,2,প্যানটিন-B শ্যাম্পু-I
605,অনেক ভালো কাজ করছে প্যানটিন শ্যাম্পু। ধন্যবাদ।,2,প্যানটিন-B শ্যাম্পু-I
606,"প্রথমবার কিনলাম প্যানটিন শ্যাম্পু, খুব উপকৃত হলাম।",2,প্যানটিন-B শ্যাম্পু-I
607,সেলার সময়মতো প্যানটিন শ্যাম্পু পাঠিয়েছেন।,1,প্যানটিন-B শ্যাম্পু-I
608,প্যানটিন শ্যাম্পু এর গন্ধ ও মান দুটোই ভালো।,2,প্যানটিন-B শ্যাম্পু-I
609,প্যানটিন শ্যাম্পু খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2,প্যানটিন-B শ্যাম্পু-I
610,মেয়াদ আছে এবং প্যাকেজিং ভালো। প্যানটিন শ্যাম্পু রিকমেন্ড করব।,2,প্যানটিন-B শ্যাম্পু-I
611,প্যানটিন শ্যাম্পু টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1,প্যানটিন-B শ্যাম্পু-I
612,এমন প্যানটিন শ্যাম্পু আগেও দেখেছি। তেমন পার্থক্য নেই।,1,প্যানটিন-B শ্যাম্পু-I
613,প্যানটিন শ্যাম্পু এর কোয়ালিটি অনেক কম ছিল। টাকা নষ্ট হলো।,0,প্যানটিন-B শ্যাম্পু-I
614,প্যানটিন শ্যাম্পু খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2,প্যানটিন-B শ্যাম্পু-I
615,বেশ ভালোই ছিল প্যানটিন শ্যাম্পু টা। আবার নেব।,2,প্যানটিন-B শ্যাম্পু-I
616,মানসম্পন্ন প্যানটিন শ্যাম্পু। ধন্যবাদ সেলারকে।,2,প্যানটিন-B শ্যাম্পু-I
617,মানসম্পন্ন প্যানটিন শ্যাম্পু। ধন্যবাদ সেলারকে।,2,প্যানটিন-B শ্যাম্পু-I
618,প্যানটিন শ্যাম্পু টা আশানুরূপ ছিল না। দাম অনুযায়ী মান নেই।,0,প্যানটিন-B শ্যাম্পু-I
619,মেয়াদ আছে এবং প্যাকেজিং ভালো। প্যানটিন শ্যাম্পু রিকমেন্ড করব।,2,প্যানটিন-B শ্যাম্পু-I
620,প্যানটিন শ্যাম্পু পণ্যটি ছবির মতোই এসেছে।,1,প্যানটিন-B শ্যাম্পু-I
621,"অনেকদিন খুঁজছিলাম, শেষে ভালো প্যানটিন শ্যাম্পু পেলাম।",2,প্যানটিন-B শ্যাম্পু-I
622,"অনেকদিন খুঁজছিলাম, শেষে ভালো প্যানটিন শ্যাম্পু পেলাম।",2,প্যানটিন-B শ্যাম্পু-I
623,প্যানটিন শ্যাম্পু থেকে খারাপ গন্ধ আসছে। মানসম্পন্ন না।,0,প্যানটিন-B শ্যাম্পু-I
624,প্যানটিন শ্যাম্পু পণ্যটি ছবির মতোই এসেছে।,1,প্যানটিন-B শ্যাম্পু-I
625,অনেক ভালো প্রোডাক্ট। প্যানটিন শ্যাম্পু নিয়ে খুশি।,2,প্যানটিন-B শ্যাম্পু-I
626,বইটি পেয়েছি মানে প্যানটিন শ্যাম্পু পেয়েছি। বাকিটা পরে বলব।,1,প্যানটিন-B শ্যাম্পু-I
627,"প্যানটিন শ্যাম্পু নিয়ে এখন কিছু বলা সম্ভব না, ব্যবহার করার পরে জানাব।",1,প্যানটিন-B শ্যাম্পু-I
628,প্যানটিন শ্যাম্পু এর মান একদমই ভালো না। হতাশ হলাম।,0,প্যানটিন-B শ্যাম্পু-I
629,সেলার ভালো মানের প্যানটিন শ্যাম্পু দিয়েছেন। ধন্যবাদ।,2,প্যানটিন-B শ্যাম্পু-I
630,প্যানটিন শ্যাম্পু ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2,প্যানটিন-B শ্যাম্পু-I
631,ছবিতে যেমন দেখিয়েছিল প্যানটিন শ্যাম্পু তেমন না।,0,প্যানটিন-B শ্যাম্পু-I
632,প্যানটিন শ্যাম্পু নিয়ে আমি অনেক খুশি। বারবার কিনব।,2,প্যানটিন-B শ্যাম্পু-I
633,প্যানটিন শ্যাম্পু খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2,প্যানটিন-B শ্যাম্পু-I
634,সঠিক পণ্য হাতে পেয়েছি। প্যানটিন শ্যাম্পু নিয়ে সন্তুষ্ট।,2,প্যানটিন-B শ্যাম্পু-I
635,অনেক ভালো প্যানটিন শ্যাম্পু। দামও কম পড়েছিল।,2,প্যানটিন-B শ্যাম্পু-I
636,আলহামদুলিল্লাহ ভালো প্যানটিন শ্যাম্পু পেয়েছি।,2,প্যানটিন-B শ্যাম্পু-I
637,প্যানটিন শ্যাম্পু দেওয়া হয়নি অথচ টাকা কেটে নিয়েছে।,0,প্যানটিন-B শ্যাম্পু-I
638,প্যানটিন শ্যাম্পু ব্যবহার করে কোনো উপকার পাইনি। হতাশ।,0,প্যানটিন-B শ্যাম্পু-I
639,এই প্রথম প্যানটিন শ্যাম্পু কিনলাম। দেখি কেমন কাজ করে।,1,প্যানটিন-B শ্যাম্পু-I
640,আসল জিনিসের সাথে প্যানটিন শ্যাম্পু এর কিছুটা পার্থক্য আছে।,1,প্যানটিন-B শ্যাম্পু-I
641,দামে সাশ্রয়ী এবং মানসম্পন্ন প্যানটিন শ্যাম্পু।,2,প্যানটিন-B শ্যাম্পু-I
642,সেলার ভুল প্যানটিন শ্যাম্পু পাঠিয়েছেন। বিরক্ত হলাম।,0,প্যানটিন-B শ্যাম্পু-I
643,প্যানটিন শ্যাম্পু ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2,প্যানটিন-B শ্যাম্পু-I
644,"প্রথমবার কিনলাম প্যানটিন শ্যাম্পু, খুব উপকৃত হলাম।",2,প্যানটিন-B শ্যাম্পু-I
645,দ্রুত ডেলিভারি এবং প্যানটিন শ্যাম্পু একদম ভালো।,2,প্যানটিন-B শ্যাম্পু-I
646,"মাশাআল্লাহ, অনেক সুন্দর প্যানটিন শ্যাম্পু। ধন্যবাদ সেলারকে।",2,প্যানটিন-B শ্যাম্পু-I
647,প্যানটিন শ্যাম্পু নিয়ে আমি অনেক খুশি। বারবার কিনব।,2,প্যানটিন-B শ্যাম্পু-I
648,জেনুইন প্রোডাক্ট। প্যানটিন শ্যাম্পু দিয়ে অনেক সন্তুষ্ট।,2,প্যানটিন-B শ্যাম্পু-I
649,মেয়াদ আছে এবং প্যাকেজিং ভালো। প্যানটিন শ্যাম্পু রিকমেন্ড করব।,2,প্যানটিন-B শ্যাম্পু-I
650,প্যানটিন শ্যাম্পু এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2,প্যানটিন-B শ্যাম্পু-I
651,প্যানটিন শ্যাম্পু টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2,প্যানটিন-B শ্যাম্পু-I
652,প্যানটিন শ্যাম্পু এর প্যাকেজিং ভালো ছিল। পণ্যটা দেখতে হবে।,1,প্যানটিন-B শ্যাম্পু-I
653,অনেক ভালো প্যানটিন শ্যাম্পু। দামও কম পড়েছিল।,2,প্যানটিন-B শ্যাম্পু-I
654,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। প্যানটিন শ্যাম্পু ভালো।,2,প্যানটিন-B শ্যাম্পু-I
655,দামের তুলনায় প্যানটিন শ্যাম্পু অনেক ভালো।,2,প্যানটিন-B শ্যাম্পু-I
656,অরিজিনাল প্যানটিন শ্যাম্পু পেয়েছি। অনেক ধন্যবাদ।,2,প্যানটিন-B শ্যাম্পু-I
657,প্যানটিন শ্যাম্পু একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2,প্যানটিন-B শ্যাম্পু-I
658,"প্যানটিন শ্যাম্পু হাতে পেয়েছি, প্যাকেজিং ঠিকঠাক।",1,প্যানটিন-B শ্যাম্পু-I
659,বাজে প্রোডাক্ট। প্যানটিন শ্যাম্পু কিনে পস্তালাম।,0,প্যানটিন-B শ্যাম্পু-I
660,দামে সাশ্রয়ী এবং মানসম্পন্ন প্যানটিন শ্যাম্পু।,2,প্যানটিন-B শ্যাম্পু-I
661,সেলার ভুল প্যানটিন শ্যাম্পু পাঠিয়েছেন। বিরক্ত হলাম।,0,প্যানটিন-B শ্যাম্পু-I
662,প্যানটিন শ্যাম্পু এর মান একদমই ভালো না। হতাশ হলাম।,0,প্যানটিন-B শ্যাম্পু-I
663,প্যানটিন শ্যাম্পু এর প্যাকেজিং ভালো ছিল। পণ্যটা দেখতে হবে।,1,প্যানটিন-B শ্যাম্পু-I
664,পরিবারের সবাই প্যানটিন শ্যাম্পু টা পছন্দ করেছেন।,2,প্যানটিন-B শ্যাম্পু-I
665,জেনুইন প্রোডাক্ট। প্যানটিন শ্যাম্পু দিয়ে অনেক সন্তুষ্ট।,2,প্যানটিন-B শ্যাম্পু-I
666,প্যানটিন শ্যাম্পু টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2,প্যানটিন-B শ্যাম্পু-I
667,এত কম দামে এত ভালো প্যানটিন শ্যাম্পু পাওয়া যায় ভাবিনি।,2,প্যানটিন-B শ্যাম্পু-I
668,সেলার ভালো মানের প্যানটিন শ্যাম্পু দিয়েছেন। ধন্যবাদ।,2,প্যানটিন-B শ্যাম্পু-I
669,প্যানটিন শ্যাম্পু এর রঙ একদম মিলছে না ছবির সাথে।,0,প্যানটিন-B শ্যাম্পু-I
670,অনেক ভালো প্রোডাক্ট। প্যানটিন শ্যাম্পু নিয়ে খুশি।,2,প্যানটিন-B শ্যাম্পু-I
671,প্যানটিন শ্যাম্পু এর গন্ধ ও মান দুটোই ভালো।,2,প্যানটিন-B শ্যাম্পু-I
672,দেখতে ঠিকঠাক প্যানটিন শ্যাম্পু। ব্যবহার করলে বোঝা যাবে।,1,প্যানটিন-B শ্যাম্পু-I
673,বাজে প্রোডাক্ট। প্যানটিন শ্যাম্পু কিনে পস্তালাম।,0,প্যানটিন-B শ্যাম্পু-I
674,আলহামদুলিল্লাহ ভালো প্যানটিন শ্যাম্পু পেয়েছি।,2,প্যানটিন-B শ্যাম্পু-I
675,বাজারের চেয়ে কম দামে পেলাম প্যানটিন শ্যাম্পু। খুশি হলাম।,2,প্যানটিন-B শ্যাম্পু-I
676,প্যানটিন শ্যাম্পু খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2,প্যানটিন-B শ্যাম্পু-I
677,প্যানটিন শ্যাম্পু একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2,প্যানটিন-B শ্যাম্পু-I
678,অনেক ভালো প্রোডাক্ট। প্যানটিন শ্যাম্পু নিয়ে খুশি।,2,প্যানটিন-B শ্যাম্পু-I
679,প্যানটিন শ্যাম্পু পণ্যটি ছবির মতোই এসেছে।,1,প্যানটিন-B শ্যাম্পু-I
680,"অর্ডার করেছিলাম অন্য পণ্য, দিয়েছে প্যানটিন শ্যাম্পু এর বদলে অন্যটা।",0,প্যানটিন-B শ্যাম্পু-I
681,প্যানটিন শ্যাম্পু ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2,প্যানটিন-B শ্যাম্পু-I
682,প্যানটিন শ্যাম্পু খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2,প্যানটিন-B শ্যাম্পু-I
683,প্যানটিন শ্যাম্পু টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2,প্যানটিন-B শ্যাম্পু-I
684,"অনেকদিন খুঁজছিলাম, শেষে ভালো প্যানটিন শ্যাম্পু পেলাম।",2,প্যানটিন-B শ্যাম্পু-I
685,প্যানটিন শ্যাম্পু ব্যবহারে ত্বকে ভালো পরিবর্তন এসেছে।,2,প্যানটিন-B শ্যাম্পু-I
686,প্যানটিন শ্যাম্পু পণ্যটি ছবির মতোই এসেছে।,1,প্যানটিন-B শ্যাম্পু-I
687,এমন প্যানটিন শ্যাম্পু আগেও দেখেছি। তেমন পার্থক্য নেই।,1,প্যানটিন-B শ্যাম্পু-I
688,"প্যানটিন শ্যাম্পু কিনলাম, ব্যবহার করলে বুঝব কেমন।",1,প্যানটিন-B শ্যাম্পু-I
689,পরিবারের সবাই প্যানটিন শ্যাম্পু টা পছন্দ করেছেন।,2,প্যানটিন-B শ্যাম্পু-I
690,ছবিতে যেমন দেখানো হয়েছিল প্যানটিন শ্যাম্পু ঠিক তেমনই।,2,প্যানটিন-B শ্যাম্পু-I
691,প্যানটিন শ্যাম্পু পণ্যটি ছবির মতোই এসেছে।,1,প্যানটিন-B শ্যাম্পু-I
692,ছবিতে যেমন দেখানো হয়েছিল প্যানটিন শ্যাম্পু ঠিক তেমনই।,2,প্যানটিন-B শ্যাম্পু-I
693,অনেক ভালো প্রোডাক্ট। প্যানটিন শ্যাম্পু নিয়ে খুশি।,2,প্যানটিন-B শ্যাম্পু-I
694,অনেক ভালো প্যানটিন শ্যাম্পু। দামও কম পড়েছিল।,2,প্যানটিন-B শ্যাম্পু-I
695,খুব একটা ভালো না আবার খারাপও না। প্যানটিন শ্যাম্পু মাঝারি মানের।,1,প্যানটিন-B শ্যাম্পু-I
696,আলহামদুলিল্লাহ ভালো প্যানটিন শ্যাম্পু পেয়েছি।,2,প্যানটিন-B শ্যাম্পু-I
697,প্যানটিন শ্যাম্পু এর গন্ধ ও মান দুটোই ভালো।,2,প্যানটিন-B শ্যাম্পু-I
698,পরিবারের সবাই প্যানটিন শ্যাম্পু টা পছন্দ করেছেন।,2,প্যানটিন-B শ্যাম্পু-I
699,আসল জিনিসের সাথে প্যানটিন শ্যাম্পু এর কিছুটা পার্থক্য আছে।,1,প্যানটিন-B শ্যাম্পু-I
