id,review,sentiment
401,অনেক ভালো প্রোডাক্ট। লাক্স সাবান নিয়ে খুশি।,2
402,বাজারের চেয়ে কম দামে পেলাম লাক্স সাবান। খুশি হলাম।,2
403,দাম বেশি কিন্তু লাক্স সাবান এর মান খুবই কম।,0
404,লাক্স সাবান নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2
405,এমন লাক্স সাবান আগেও দেখেছি। তেমন পার্থক্য নেই।,1
406,লাক্স সাবান একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2
407,সেলার ভালো মানের লাক্স সাবান দিয়েছেন। ধন্যবাদ।,2
408,দামে সাশ্রয়ী এবং মানসম্পন্ন লাক্স সাবান।,2
409,দামের তুলনায় লাক্স সাবান অনেক ভালো।,2
410,জেনুইন প্রোডাক্ট। লাক্স সাবান দিয়ে অনেক সন্তুষ্ট।,2
411,লাক্স সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
412,"লাক্স সাবান কিনলাম, ব্যবহার করলে বুঝব কেমন।",1
413,আসল জিনিসের সাথে লাক্স সাবান এর কিছুটা পার্থক্য আছে।,1
414,লাক্স সাবান খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2
415,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। লাক্স সাবান ভালো।,2
416,লাক্স সাবান টা এক্সেলেন্ট। মানের সাথে দামের ব্যালেন্স আছে।,2
417,লাক্স সাবান একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2
418,লাক্স সাবান ব্যবহারে ত্বকে ভালো পরিবর্তন এসেছে।,2
419,"লাক্স সাবান হাতে পেয়েছি, প্যাকেজিং ঠিকঠাক।",1
420,লাক্স সাবান খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2
421,"প্রথমবার কিনলাম লাক্স সাবান, খুব উপকৃত হলাম।",2
422,এত কম দামে এত ভালো লাক্স সাবান পাওয়া যায় ভাবিনি।,2
423,বাজারের চেয়ে কম দামে পেলাম লাক্স সাবান। খুশি হলাম।,2
424,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। লাক্স সাবান ভালো।,2
425,"সেলারের সার্ভিস ভালো, লাক্স সাবান টাও ভালো পেয়েছি।",2
426,"অর্ডার করেছিলাম অন্য পণ্য, দিয়েছে লাক্স সাবান এর বদলে অন্যটা।",0
427,দ্রুত ডেলিভারি এবং লাক্স সাবান একদম ভালো।,2
428,আলহামদুলিল্লাহ ভালো লাক্স সাবান পেয়েছি।,2
429,খুব একটা ভালো না আবার খারাপও না। লাক্স সাবান মাঝারি মানের।,1
430,"লাক্স সাবান দিয়েছে, তবে রিভিউ পরে দেব।",1
431,সঠিক পণ্য হাতে পেয়েছি। লাক্স সাবান নিয়ে সন্তুষ্ট।,2
432,আলহামদুলিল্লাহ ভালো লাক্স সাবান পেয়েছি।,2
433,মেয়াদ আছে এবং প্যাকেজিং ভালো। লাক্স সাবান রিকমেন্ড করব।,2
434,সেলার ভালো মানের লাক্স সাবান দিয়েছেন। ধন্যবাদ।,2
435,খুব একটা ভালো না আবার খারাপও না। লাক্স সাবান মাঝারি মানের।,1
436,পণ্যের মান নিয়ে নিশ্চিত নই। লাক্স সাবান নতুন কিনলাম।,1
437,দামের তুলনায় লাক্স সাবান অনেক ভালো।,2
438,বইটি পেয়েছি মানে লাক্স সাবান পেয়েছি। বাকিটা পরে বলব।,1
439,লাক্স সাবান দেওয়া হয়নি অথচ টাকা কেটে নিয়েছে।,0
440,লাক্স সাবান পেয়ে অনেক খুশি হলাম। বন্ধুদেরও বলব।,2
441,সঠিক পণ্য হাতে পেয়েছি। লাক্স সাবান নিয়ে সন্তুষ্ট।,2
442,দেখতে ঠিকঠাক লাক্স সাবান। ব্যবহার করলে বোঝা যাবে।,1
443,লাক্স সাবান এর প্যাকেজিং ভালো ছিল। পণ্যটা দেখতে হবে।,1
444,মেয়াদ আছে এবং প্যাকেজিং ভালো। লাক্স সাবান রিকমেন্ড করব।,2
445,আলহামদুলিল্লাহ ভালো লাক্স সাবান পেয়েছি।,2
446,এক্সপায়ারি ডেট প্রায় শেষ লাক্স সাবান এর। মেনে নেওয়া কঠিন।,0
447,লাক্স সাবান টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1
448,লাক্স সাবান এর কোয়ালিটি অনেক কম ছিল। টাকা নষ্ট হলো।,0
449,মানসম্পন্ন লাক্স সাবান। ধন্যবাদ সেলারকে।,2
450,অরিজিনাল লাক্স সাবান পেয়েছি। অনেক ধন্যবাদ।,2
451,অরিজিনাল লাক্স সাবান পেয়েছি। অনেক ধন্যবাদ।,2
452,লাক্স সাবান এর কোয়ালিটি অনেক কম ছিল। টাকা নষ্ট হলো।,0
453,অরিজিনাল লাক্স সাবান পেয়েছি। অনেক ধন্যবাদ।,2
454,লাক্স সাবান ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2
455,লাক্স সাবান ব্যবহার করার পর ত্বকে সমস্যা হয়েছে।,0
456,লাক্স সাবান একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2
457,লাক্স সাবান ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
458,লাক্স সাবান টা আঠা আঠা ছিল। ব্যবহার করা গেল না।,0
459,একটু সন্দেহ ছিল কিন্তু লাক্স সাবান দেখে মন ভালো হয়ে গেল।,2
460,"প্রথমবার কিনলাম লাক্স সাবান, খুব উপকৃত হলাম।",2
461,লাক্স সাবান খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2
462,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। লাক্স সাবান ভালো।,2
463,"সেলারের সার্ভিস ভালো, লাক্স সাবান টাও ভালো পেয়েছি।",2
464,লাক্স সাবান এর গন্ধটা একটু অন্যরকম মনে হলো।,1
465,লাক্স সাবান এর গন্ধ ও মান দুটোই ভালো।,2
466,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। লাক্স সাবান ভালো।,2
467,লাক্স সাবান টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1
468,সীল খোলা ছিল। লাক্স সাবান ভালো মনে হয়নি।,0
469,মোটামুটি মানের লাক্স সাবান। না ভালো না খারাপ।,1
470,লাক্স সাবান ব্যবহার করার পর ত্বকে সমস্যা হয়েছে।,0
471,এত কম কোয়ালিটির লাক্স সাবান আশা করিনি। ফেরত দিতে চাই।,0
472,লাক্স সাবান টা এক্সেলেন্ট। মানের সাথে দামের ব্যালেন্স আছে।,2
473,"লাক্স সাবান কিনলাম, ব্যবহার করলে বুঝব কেমন।",1
474,লাক্স সাবান ব্যবহার করার পর ত্বকে সমস্যা হয়েছে।,0
475,দাম বেশি কিন্তু লাক্স সাবান এর মান খুবই কম।,0
476,আলহামদুলিল্লাহ ভালো লাক্স সাবান পেয়েছি।,2
477,লাক্স সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
478,লাক্স সাবান টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2
479,"অর্ডার করেছিলাম অন্য পণ্য, দিয়েছে লাক্স সাবান এর বদলে অন্যটা।",0
480,মোটামুটি মানের লাক্স সাবান। না ভালো না খারাপ।,1
481,লাক্স সাবান টা অনেক ভালো ছিল। সবাই নিতে পারেন।,2
482,এত কম দামে এত ভালো লাক্স সাবান পাওয়া যায় ভাবিনি।,2
483,দামের তুলনায় লাক্স সাবান অনেক ভালো।,2
484,লাক্স সাবান টা খুব ভালো। আবার অর্ডার করব।,2
485,এত কম দামে এত ভালো লাক্স সাবান পাওয়া যায় ভাবিনি।,2
486,লাক্স সাবান ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2
487,পরিবারের সবাই লাক্স সাবান টা পছন্দ করেছেন।,2
488,লাক্স সাবান টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1
489,খুব একটা ভালো না আবার খারাপও না। লাক্স সাবান মাঝারি মানের।,1
490,অনেক ভালো লাক্স সাবান। দামও কম পড়েছিল।,2
491,একটু সন্দেহ ছিল কিন্তু লাক্স সাবান দেখে মন ভালো হয়ে গেল।,2
492,পরিবারের সবাই লাক্স সাবান টা পছন্দ করেছেন।,2
493,একটা লাক্স সাবান কম পাওয়া গেছে। সেলার প্রতারণা করেছেন।,0
494,অনেক ভালো কাজ করছে লাক্স সাবান। ধন্যবাদ।,2
495,লাক্স সাবান টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2
496,লাক্স সাবান এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2
497,একটু সন্দেহ ছিল কিন্তু লাক্স সাবান দেখে মন ভালো হয়ে গেল।,2
498,সঠিক পণ্য হাতে পেয়েছি। লাক্স সাবান নিয়ে সন্তুষ্ট।,2
499,"লাক্স সাবান দিয়েছে, তবে রিভিউ পরে দেব।",1
500,লাক্স সাবান টা খুব ভালো। আবার অর্ডার করব।,2
501,একটা স্যাভলন সাবান কম পাওয়া গেছে। সেলার প্রতারণা করেছেন।,0
502,"অর্ডার করেছিলাম অন্য পণ্য, দিয়েছে স্যাভলন সাবান এর বদলে অন্যটা।",0
503,স্যাভলন সাবান পণ্যটি ছবির মতোই এসেছে।,1
504,স্যাভলন সাবান নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2
505,পরিবারের সবাই স্যাভলন সাবান টা পছন্দ করেছেন।,2
506,স্যাভলন সাবান টা আঠা আঠা ছিল। ব্যবহার করা গেল না।,0
507,এত কম দামে এত ভালো স্যাভলন সাবান পাওয়া যায় ভাবিনি।,2
508,স্যাভলন সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
509,স্যাভলন সাবান এর গন্ধটা একটু অন্যরকম মনে হলো।,1
510,স্যাভলন সাবান পেয়ে অনেক খুশি হলাম। বন্ধুদেরও বলব।,2
511,সেলার ভালো মানের স্যাভলন সাবান দিয়েছেন। ধন্যবাদ।,2
512,খুব একটা ভালো না আবার খারাপও না। স্যাভলন সাবান মাঝারি মানের।,1
513,ছবিতে যেমন দেখানো হয়েছিল স্যাভলন সাবান ঠিক তেমনই।,2
514,"অনেকদিন খুঁজছিলাম, শেষে ভালো স্যাভলন সাবান পেলাম।",2
515,স্যাভলন সাবান এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2
516,আলহামদুলিল্লাহ ভালো স্যাভলন সাবান পেয়েছি।,2
517,বেশ ভালোই ছিল স্যাভলন সাবান টা। আবার নেব।,2
518,দামে সাশ্রয়ী এবং মানসম্পন্ন স্যাভলন সাবান।,2
519,সেলার ভালো মানের স্যাভলন সাবান দিয়েছেন। ধন্যবাদ।,2
520,স্যাভলন সাবান ব্যবহার করার পর ত্বকে সমস্যা হয়েছে।,0
521,আসল জিনিসের সাথে স্যাভলন সাবান এর কিছুটা পার্থক্য আছে।,1
522,বাজে প্রোডাক্ট। স্যাভলন সাবান কিনে পস্তালাম।,0
523,স্যাভলন সাবান ঠিকমতো পাঠানো হয়েছে। আর কিছু বলব না।,1
524,এত কম দামে এত ভালো স্যাভলন সাবান পাওয়া যায় ভাবিনি।,2
525,বাজারের চেয়ে কম দামে পেলাম স্যাভলন সাবান। খুশি হলাম।,2
526,"প্রথমবার কিনলাম স্যাভলন সাবান, খুব উপকৃত হলাম।",2
527,"স্যাভলন সাবান হাতে পেয়েছি, প্যাকেজিং ঠিকঠাক।",1
528,"স্যাভলন সাবান দিয়েছে, তবে রিভিউ পরে দেব।",1
529,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। স্যাভলন সাবান ভালো।,2
530,বইটি পেয়েছি মানে স্যাভলন সাবান পেয়েছি। বাকিটা পরে বলব।,1
531,স্যাভলন সাবান ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2
532,দামের তুলনায় স্যাভলন সাবান অনেক ভালো।,2
533,স্যাভলন সাবান টা আঠা আঠা ছিল। ব্যবহার করা গেল না।,0
534,স্যাভলন সাবান এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2
535,স্যাভলন সাবান ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
536,স্যাভলন সাবান খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2
537,খুব একটা ভালো না আবার খারাপও না। স্যাভলন সাবান মাঝারি মানের।,1
538,বইটি পেয়েছি মানে স্যাভলন সাবান পেয়েছি। বাকিটা পরে বলব।,1
539,স্যাভলন সাবান ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2
540,স্যাভলন সাবান পেয়েছি। এখনো ব্যবহার করিনি।,1
541,স্যাভলন সাবান এর রঙ একদম মিলছে না ছবির সাথে।,0
542,"মাশাআল্লাহ, অনেক সুন্দর স্যাভলন সাবান। ধন্যবাদ সেলারকে।",2
543,অরিজিনাল স্যাভলন সাবান পেয়েছি। অনেক ধন্যবাদ।,2
544,অরিজিনাল স্যাভলন সাবান পেয়েছি। অনেক ধন্যবাদ।,2
545,স্যাভলন সাবান ঠিকমতো পাঠানো হয়েছে। আর কিছু বলব না।,1
546,পণ্যের মান নিয়ে নিশ্চিত নই। স্যাভলন সাবান নতুন কিনলাম।,1
547,স্যাভলন সাবান ব্যবহারে ত্বকে ভালো পরিবর্তন এসেছে।,2
548,অনেক ভালো কাজ করছে স্যাভলন সাবান। ধন্যবাদ।,2
549,অনেক ভালো কাজ করছে স্যাভলন সাবান। ধন্যবাদ।,2
550,স্যাভলন সাবান ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
551,স্যাভলন সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
552,"প্রথমবার কিনলাম স্যাভলন সাবান, খুব উপকৃত হলাম।",2
553,স্যাভলন সাবান নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2
554,স্যাভলন সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
555,সেলার ভালো মানের স্যাভলন সাবান দিয়েছেন। ধন্যবাদ।,2
556,দাম বেশি কিন্তু স্যাভলন সাবান এর মান খুবই কম।,0
557,স্যাভলন সাবান ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
558,মেয়াদ আছে এবং প্যাকেজিং ভালো। স্যাভলন সাবান রিকমেন্ড করব।,2
559,দামের তুলনায় স্যাভলন সাবান অনেক ভালো।,2
560,স্যাভলন সাবান নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2
561,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। স্যাভলন সাবান ভালো।,2
562,স্যাভলন সাবান টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2
563,এত কম কোয়ালিটির স্যাভলন সাবান আশা করিনি। ফেরত দিতে চাই।,0
564,স্যাভলন সাবান ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
565,স্যাভলন সাবান নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2
566,স্যাভলন সাবান এর মেয়াদ প্রায় শেষ। নেওয়া উচিত হয়নি।,0
567,অরিজিনাল স্যাভলন সাবান পেয়েছি। অনেক ধন্যবাদ।,2
568,দামের তুলনায় স্যাভলন সাবান অনেক ভালো।,2
569,আলহামদুলিল্লাহ ভালো স্যাভলন সাবান পেয়েছি।,2
570,"স্যাভলন সাবান দিয়েছে, তবে রিভিউ পরে দেব।",1
571,পরিবারের সবাই স্যাভলন সাবান টা পছন্দ করেছেন।,2
572,"অনেকদিন খুঁজছিলাম, শেষে ভালো স্যাভলন সাবান পেলাম।",2
573,স্যাভলন সাবান এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2
574,"স্যাভলন সাবান দিয়েছে, তবে রিভিউ পরে দেব।",1
575,দামের তুলনায় স্যাভলন সাবান অনেক ভালো।,2
576,স্যাভলন সাবান এর রঙ একদম মিলছে না ছবির সাথে।,0
577,খুব একটা ভালো না আবার খারাপও না। স্যাভলন সাবান মাঝারি মানের।,1
578,স্যাভলন সাবান এর মেয়াদ প্রায় শেষ। নেওয়া উচিত হয়নি।,0
579,স্যাভলন সাবান নিয়ে আমি অনেক খুশি। বারবার কিনব।,2
580,স্যাভলন সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
581,আলহামদুলিল্লাহ ভালো স্যাভলন সাবান পেয়েছি।,2
582,স্যাভলন সাবান নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2
583,একটা স্যাভলন সাবান কম পাওয়া গেছে। সেলার প্রতারণা করেছেন।,0
584,অরিজিনাল স্যাভলন সাবান পেয়েছি। অনেক ধন্যবাদ।,2
585,স্যাভলন সাবান ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2
586,মেয়াদ আছে এবং প্যাকেজিং ভালো। স্যাভলন সাবান রিকমেন্ড করব।,2
587,স্যাভলন সাবান এর গন্ধটা একটু অন্যরকম মনে হলো।,1
588,দেখতে ঠিকঠাক স্যাভলন সাবান। ব্যবহার করলে বোঝা যাবে।,1
589,একটু সন্দেহ ছিল কিন্তু স্যাভলন সাবান দেখে মন ভালো হয়ে গেল।,2
590,অনেক ভালো স্যাভলন সাবান। দামও কম পড়েছিল।,2
591,স্যাভলন সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
592,স্যাভলন সাবান ব্যবহারে ত্বকে ভালো পরিবর্তন এসেছে।,2
593,দেখতে ঠিকঠাক স্যাভলন সাবান। ব্যবহার করলে বোঝা যাবে।,1
594,মানসম্পন্ন স্যাভলন সাবান। ধন্যবাদ সেলারকে।,2
595,জেনুইন প্রোডাক্ট। স্যাভলন সাবান দিয়ে অনেক সন্তুষ্ট।,2
596,"স্যাভলন সাবান নিয়ে এখন কিছু বলা সম্ভব না, ব্যবহার করার পরে জানাব।",1
597,অনেক ভালো প্রোডাক্ট। স্যাভলন সাবান নিয়ে খুশি।,2
598,স্যাভলন সাবান এর কোয়ালিটি অনেক কম ছিল। টাকা নষ্ট হলো।,0
599,সীল খোলা ছিল। স্যাভলন সাবান ভালো মনে হয়নি।,0
600,দামের তুলনায় স্যাভলন সাবান অনেক ভালো।,2
601,আলহামদুলিল্লাহ ভালো প্যানটিন শ্যাম্পু পেয়েছি।,2
602,"অর্ডার করেছিলাম অন্য পণ্য, দিয়েছে প্যানটিন শ্যাম্পু এর বদলে অন্যটা।",0
603,দ্রুত ডেলিভারি এবং প্যানটিন শ্যাম্পু একদম ভালো।,2
604,একটু সন্দেহ ছিল কিন্তু প্যানটিন শ্যাম্পু দেখে মন ভালো হয়ে গেল।,2
605,অনেক ভালো কাজ করছে প্যানটিন শ্যাম্পু। ধন্যবাদ।,2
606,"প্রথমবার কিনলাম প্যানটিন শ্যাম্পু, খুব উপকৃত হলাম।",2
607,সেলার সময়মতো প্যানটিন শ্যাম্পু পাঠিয়েছেন।,1
608,প্যানটিন শ্যাম্পু এর গন্ধ ও মান দুটোই ভালো।,2
609,প্যানটিন শ্যাম্পু খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2
610,মেয়াদ আছে এবং প্যাকেজিং ভালো। প্যানটিন শ্যাম্পু রিকমেন্ড করব।,2
611,প্যানটিন শ্যাম্পু টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1
612,এমন প্যানটিন শ্যাম্পু আগেও দেখেছি। তেমন পার্থক্য নেই।,1
613,প্যানটিন শ্যাম্পু এর কোয়ালিটি অনেক কম ছিল। টাকা নষ্ট হলো।,0
614,প্যানটিন শ্যাম্পু খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2
615,বেশ ভালোই ছিল প্যানটিন শ্যাম্পু টা। আবার নেব।,2
616,মানসম্পন্ন প্যানটিন শ্যাম্পু। ধন্যবাদ সেলারকে।,2
617,মানসম্পন্ন প্যানটিন শ্যাম্পু। ধন্যবাদ সেলারকে।,2
618,প্যানটিন শ্যাম্পু টা আশানুরূপ ছিল না। দাম অনুযায়ী মান নেই।,0
619,মেয়াদ আছে এবং প্যাকেজিং ভালো। প্যানটিন শ্যাম্পু রিকমেন্ড করব।,2
620,প্যানটিন শ্যাম্পু পণ্যটি ছবির মতোই এসেছে।,1
621,"অনেকদিন খুঁজছিলাম, শেষে ভালো প্যানটিন শ্যাম্পু পেলাম।",2
622,"অনেকদিন খুঁজছিলাম, শেষে ভালো প্যানটিন শ্যাম্পু পেলাম।",2
623,প্যানটিন শ্যাম্পু থেকে খারাপ গন্ধ আসছে। মানসম্পন্ন না।,0
624,প্যানটিন শ্যাম্পু পণ্যটি ছবির মতোই এসেছে।,1
625,অনেক ভালো প্রোডাক্ট। প্যানটিন শ্যাম্পু নিয়ে খুশি।,2
626,বইটি পেয়েছি মানে প্যানটিন শ্যাম্পু পেয়েছি। বাকিটা পরে বলব।,1
627,"প্যানটিন শ্যাম্পু নিয়ে এখন কিছু বলা সম্ভব না, ব্যবহার করার পরে জানাব।",1
628,প্যানটিন শ্যাম্পু এর মান একদমই ভালো না। হতাশ হলাম।,0
629,সেলার ভালো মানের প্যানটিন শ্যাম্পু দিয়েছেন। ধন্যবাদ।,2
630,প্যানটিন শ্যাম্পু ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2
631,ছবিতে যেমন দেখিয়েছিল প্যানটিন শ্যাম্পু তেমন না।,0
632,প্যানটিন শ্যাম্পু নিয়ে আমি অনেক খুশি। বারবার কিনব।,2
633,প্যানটিন শ্যাম্পু খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2
634,সঠিক পণ্য হাতে পেয়েছি। প্যানটিন শ্যাম্পু নিয়ে সন্তুষ্ট।,2
635,অনেক ভালো প্যানটিন শ্যাম্পু। দামও কম পড়েছিল।,2
636,আলহামদুলিল্লাহ ভালো প্যানটিন শ্যাম্পু পেয়েছি।,2
637,প্যানটিন শ্যাম্পু দেওয়া হয়নি অথচ টাকা কেটে নিয়েছে।,0
638,প্যানটিন শ্যাম্পু ব্যবহার করে কোনো উপকার পাইনি। হতাশ।,0
639,এই প্রথম প্যানটিন শ্যাম্পু কিনলাম। দেখি কেমন কাজ করে।,1
640,আসল জিনিসের সাথে প্যানটিন শ্যাম্পু এর কিছুটা পার্থক্য আছে।,1
641,দামে সাশ্রয়ী এবং মানসম্পন্ন প্যানটিন শ্যাম্পু।,2
642,সেলার ভুল প্যানটিন শ্যাম্পু পাঠিয়েছেন। বিরক্ত হলাম।,0
643,প্যানটিন শ্যাম্পু ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
644,"প্রথমবার কিনলাম প্যানটিন শ্যাম্পু, খুব উপকৃত হলাম।",2
645,দ্রুত ডেলিভারি এবং প্যানটিন শ্যাম্পু একদম ভালো।,2
646,"মাশাআল্লাহ, অনেক সুন্দর প্যানটিন শ্যাম্পু। ধন্যবাদ সেলারকে।",2
647,প্যানটিন শ্যাম্পু নিয়ে আমি অনেক খুশি। বারবার কিনব।,2
648,জেনুইন প্রোডাক্ট। প্যানটিন শ্যাম্পু দিয়ে অনেক সন্তুষ্ট।,2
649,মেয়াদ আছে এবং প্যাকেজিং ভালো। প্যানটিন শ্যাম্পু রিকমেন্ড করব।,2
650,প্যানটিন শ্যাম্পু এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2
651,প্যানটিন শ্যাম্পু টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
652,প্যানটিন শ্যাম্পু এর প্যাকেজিং ভালো ছিল। পণ্যটা দেখতে হবে।,1
653,অনেক ভালো প্যানটিন শ্যাম্পু। দামও কম পড়েছিল।,2
654,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। প্যানটিন শ্যাম্পু ভালো।,2
655,দামের তুলনায় প্যানটিন শ্যাম্পু অনেক ভালো।,2
656,অরিজিনাল প্যানটিন শ্যাম্পু পেয়েছি। অনেক ধন্যবাদ।,2
657,প্যানটিন শ্যাম্পু একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2
658,"প্যানটিন শ্যাম্পু হাতে পেয়েছি, প্যাকেজিং ঠিকঠাক।",1
659,বাজে প্রোডাক্ট। প্যানটিন শ্যাম্পু কিনে পস্তালাম।,0
660,দামে সাশ্রয়ী এবং মানসম্পন্ন প্যানটিন শ্যাম্পু।,2
661,সেলার ভুল প্যানটিন শ্যাম্পু পাঠিয়েছেন। বিরক্ত হলাম।,0
662,প্যানটিন শ্যাম্পু এর মান একদমই ভালো না। হতাশ হলাম।,0
663,প্যানটিন শ্যাম্পু এর প্যাকেজিং ভালো ছিল। পণ্যটা দেখতে হবে।,1
664,পরিবারের সবাই প্যানটিন শ্যাম্পু টা পছন্দ করেছেন।,2
665,জেনুইন প্রোডাক্ট। প্যানটিন শ্যাম্পু দিয়ে অনেক সন্তুষ্ট।,2
666,প্যানটিন শ্যাম্পু টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2
667,এত কম দামে এত ভালো প্যানটিন শ্যাম্পু পাওয়া যায় ভাবিনি।,2
668,সেলার ভালো মানের প্যানটিন শ্যাম্পু দিয়েছেন। ধন্যবাদ।,2
669,প্যানটিন শ্যাম্পু এর রঙ একদম মিলছে না ছবির সাথে।,0
670,অনেক ভালো প্রোডাক্ট। প্যানটিন শ্যাম্পু নিয়ে খুশি।,2
671,প্যানটিন শ্যাম্পু এর গন্ধ ও মান দুটোই ভালো।,2
672,দেখতে ঠিকঠাক প্যানটিন শ্যাম্পু। ব্যবহার করলে বোঝা যাবে।,1
673,বাজে প্রোডাক্ট। প্যানটিন শ্যাম্পু কিনে পস্তালাম।,0
674,আলহামদুলিল্লাহ ভালো প্যানটিন শ্যাম্পু পেয়েছি।,2
675,বাজারের চেয়ে কম দামে পেলাম প্যানটিন শ্যাম্পু। খুশি হলাম।,2
676,প্যানটিন শ্যাম্পু খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2
677,প্যানটিন শ্যাম্পু একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2
678,অনেক ভালো প্রোডাক্ট। প্যানটিন শ্যাম্পু নিয়ে খুশি।,2
679,প্যানটিন শ্যাম্পু পণ্যটি ছবির মতোই এসেছে।,1
680,"অর্ডার করেছিলাম অন্য পণ্য, দিয়েছে প্যানটিন শ্যাম্পু এর বদলে অন্যটা।",0
681,প্যানটিন শ্যাম্পু ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2
682,প্যানটিন শ্যাম্পু খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2
683,প্যানটিন শ্যাম্পু টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2
684,"অনেকদিন খুঁজছিলাম, শেষে ভালো প্যানটিন শ্যাম্পু পেলাম।",2
685,প্যানটিন শ্যাম্পু ব্যবহারে ত্বকে ভালো পরিবর্তন এসেছে।,2
686,প্যানটিন শ্যাম্পু পণ্যটি ছবির মতোই এসেছে।,1
687,এমন প্যানটিন শ্যাম্পু আগেও দেখেছি। তেমন পার্থক্য নেই।,1
688,"প্যানটিন শ্যাম্পু কিনলাম, ব্যবহার করলে বুঝব কেমন।",1
689,পরিবারের সবাই প্যানটিন শ্যাম্পু টা পছন্দ করেছেন।,2
690,ছবিতে যেমন দেখানো হয়েছিল প্যানটিন শ্যাম্পু ঠিক তেমনই।,2
691,প্যানটিন শ্যাম্পু পণ্যটি ছবির মতোই এসেছে।,1
692,ছবিতে যেমন দেখানো হয়েছিল প্যানটিন শ্যাম্পু ঠিক তেমনই।,2
693,অনেক ভালো প্রোডাক্ট। প্যানটিন শ্যাম্পু নিয়ে খুশি।,2
694,অনেক ভালো প্যানটিন শ্যাম্পু। দামও কম পড়েছিল।,2
