id,review,sentiment
326,সেপনিল মাস্ক সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
327,ছবির সাথে সেপনিল মাস্ক এর হুবহু মিল আছে। খুব সুন্দর।,2
328,দাম অনুযায়ী অনেক ভালো একটা সেপনিল মাস্ক।,2
329,"সেপনিল মাস্ক হাতে পেয়েছি, মেয়াদও আছে দেখলাম।",1
330,ধন্যবাদ দারাজ কে। সঠিক সেপনিল মাস্ক হাতে পেয়েছি।,2
331,১০০% অথেন্টিক সেপনিল মাস্ক। চোখ বন্ধ করে নিতে পারেন সবাই।,2
332,অর্ডারের সাথে সেপনিল মাস্ক টা দেয়া হয়নি প্যাকেটে।,0
333,ছবির সাথে সেপনিল মাস্ক এর হুবহু মিল আছে। খুব সুন্দর।,2
334,"আমি দুইবার নিয়েছি, ভালো সেপনিল মাস্ক সবাই পছন্দ করে নিতে পারেন।",2
335,জাস্ট অসাধরন সেপনিল মাস্ক। আমার খুবই পছন্দ হয়েছে।,2
336,অনেক ভালো ছিল সেপনিল মাস্ক কমে দামে। আপনারা চাইলে নিতে পারেন।,2
337,"অসাধারণ! মিনি সেপনিল মাস্ক, খুব ভালো প্রোডাক্ট।",2
338,সেলার ভাই এর ব্যবহার খুব ভালো। সেপনিল মাস্ক দ্রুত হাতে পেয়েছি।,2
339,প্রডাক্ট আশানুরূপ সাথে একটা সেপনিল মাস্ক ফ্রি দেওয়ার জন্য ধন্যবাদ।,2
340,১০০% অথেন্টিক সেপনিল মাস্ক। চোখ বন্ধ করে নিতে পারেন সবাই।,2
341,জাস্ট অসাধরন সেপনিল মাস্ক। আমার খুবই পছন্দ হয়েছে।,2
342,ধন্যবাদ দারাজ কে। সঠিক সেপনিল মাস্ক হাতে পেয়েছি।,2
343,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপনিল মাস্ক পেয়েছি।,2
344,অনেক ভালো ছিল সেপনিল মাস্ক কমে দামে। আপনারা চাইলে নিতে পারেন।,2
345,মোটামুটি মানের সেপনিল মাস্ক। দাম অনুযায়ী ঠিক আছে।,1
346,সেলার রেসপন্স ভালো। সেপনিল মাস্ক ব্যবহার করে রিভিউ দিবো।,1
347,সেপনিল মাস্ক এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।,1
348,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপনিল মাস্ক পেয়েছি।,2
349,অনেক ভালো সেপনিল মাস্ক। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
350,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপনিল মাস্ক পেয়েছি।,2
351,"সব পন্য গুলো ভাল, কিন্তু সেপনিল মাস্ক টার ডেট একেবারে শেষ প্রান্তে।",0
352,দাম অনুযায়ী অনেক ভালো একটা সেপনিল মাস্ক।,2
353,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল সেপনিল মাস্ক পেয়েছি।,2
354,অনেক ভালো সেপনিল মাস্ক। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
355,অনেক ভালো সেপনিল মাস্ক। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
356,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। সেপনিল মাস্ক টা অনেক সুন্দর।,2
357,"ছবির মতো সেম সেপনিল মাস্ক পাইনি, তবে কাজ চলে যাবে।",1
358,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল সেপনিল মাস্ক পেয়েছি।,2
359,সেপনিল মাস্ক সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
360,"সেপনিল মাস্ক নিয়ে নতুন কি আর বলব, দারুন!",2
361,১০০% অথেন্টিক সেপনিল মাস্ক। চোখ বন্ধ করে নিতে পারেন সবাই।,2
362,দাম অনুযায়ী অনেক ভালো একটা সেপনিল মাস্ক।,2
363,"অর্ডার করেছি অন্যটা, দিলেন এই ফালতু সেপনিল মাস্ক।",0
364,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। সেপনিল মাস্ক টা অনেক সুন্দর।,2
365,ভালোই মনে হচ্ছে সেপনিল মাস্ক টা। উপকার পেলে আবার নেব।,1
366,"সেপনিল মাস্ক নিয়ে নতুন কি আর বলব, দারুন!",2
367,"অসাধারণ! মিনি সেপনিল মাস্ক, খুব ভালো প্রোডাক্ট।",2
368,সেপনিল মাস্ক সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
369,অনেক ভালো একটি সেপনিল মাস্ক। ধন্যবাদ সেলারকে।,2
370,জাস্ট অসাধরন সেপনিল মাস্ক। আমার খুবই পছন্দ হয়েছে।,2
371,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপনিল মাস্ক পেয়েছি।,2
372,"অর্ডার করেছি অন্যটা, দিলেন এই ফালতু সেপনিল মাস্ক।",0
373,এত কম দামে সেপনিল মাস্ক। খুব খুশি কিনতে পেরে।,2
374,দাম অনুযায়ী অনেক ভালো একটা সেপনিল মাস্ক।,2
375,"সেপনিল মাস্ক নিয়ে নতুন কি আর বলব, দারুন!",2
376,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল সেপনিল মাস্ক পেয়েছি।,2
377,"আমি দুইবার নিয়েছি, ভালো সেপনিল মাস্ক সবাই পছন্দ করে নিতে পারেন।",2
378,অর্ডারের সাথে সেপনিল মাস্ক টা দেয়া হয়নি প্যাকেটে।,0
379,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল সেপনিল মাস্ক পেয়েছি।,2
380,ধন্যবাদ দারাজ কে। সঠিক সেপনিল মাস্ক হাতে পেয়েছি।,2
381,খুবই ভালো মানের সেপনিল মাস্ক। একদম ন্যাচারাল মনে হয়।,2
382,অনেক ভালো একটি সেপনিল মাস্ক। ধন্যবাদ সেলারকে।,2
383,ধন্যবাদ দারাজ কে। সঠিক সেপনিল মাস্ক হাতে পেয়েছি।,2
384,"অসাধারণ! মিনি সেপনিল মাস্ক, খুব ভালো প্রোডাক্ট।",2
385,১০০% অথেন্টিক সেপনিল মাস্ক। চোখ বন্ধ করে নিতে পারেন সবাই।,2
386,মোটামুটি মানের সেপনিল মাস্ক। দাম অনুযায়ী ঠিক আছে।,1
387,"আমি দুইবার নিয়েছি, ভালো সেপনিল মাস্ক সবাই পছন্দ করে নিতে পারেন।",2
388,অনেক ভালো সেপনিল মাস্ক। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
389,অসাধারণ সেপনিল মাস্ক। সবার ব্যবহার করা উচিত।,2
390,অনেক ভালো ছিল সেপনিল মাস্ক কমে দামে। আপনারা চাইলে নিতে পারেন।,2
391,দাম অনুযায়ী অনেক ভালো একটা সেপনিল মাস্ক।,2
392,প্রডাক্ট আশানুরূপ সাথে একটা সেপনিল মাস্ক ফ্রি দেওয়ার জন্য ধন্যবাদ।,2
393,খুবই ভালো মানের সেপনিল মাস্ক। একদম ন্যাচারাল মনে হয়।,2
394,অনেক ভালো একটি সেপনিল মাস্ক। ধন্যবাদ সেলারকে।,2
395,জাস্ট অসাধরন সেপনিল মাস্ক। আমার খুবই পছন্দ হয়েছে।,2
396,ছবির সাথে সেপনিল মাস্ক এর হুবহু মিল আছে। খুব সুন্দর।,2
397,ভালোই মনে হচ্ছে সেপনিল মাস্ক টা। উপকার পেলে আবার নেব।,1
398,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপনিল মাস্ক পেয়েছি।,2
399,অনেক ভালো ছিল সেপনিল মাস্ক কমে দামে। আপনারা চাইলে নিতে পারেন।,2
400,"আমি দুইবার নিয়েছি, ভালো সেপনিল মাস্ক সবাই পছন্দ করে নিতে পারেন।",2
401,দাম অনুযায়ী অনেক ভালো একটা লাক্স সাবান।,2
402,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল লাক্স সাবান পেয়েছি।,2
403,"অসাধারণ! মিনি লাক্স সাবান, খুব ভালো প্রোডাক্ট।",2
404,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। লাক্স সাবান টা অনেক সুন্দর।,2
405,"অসাধারণ! মিনি লাক্স সাবান, খুব ভালো প্রোডাক্ট।",2
406,জাস্ট অসাধরন লাক্স সাবান। আমার খুবই পছন্দ হয়েছে।,2
407,প্রডাক্ট আশানুরূপ সাথে একটা লাক্স সাবান ফ্রি দেওয়ার জন্য ধন্যবাদ।,2
408,লাক্স সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
409,"অসাধারণ! মিনি লাক্স সাবান, খুব ভালো প্রোডাক্ট।",2
410,ধন্যবাদ দারাজ কে। সঠিক লাক্স সাবান হাতে পেয়েছি।,2
411,দাম অনুযায়ী অনেক ভালো একটা লাক্স সাবান।,2
412,লাক্স সাবান পেলাম আজকে। সব মিলিয়ে এভারেজ প্রোডাক্ট।,1
413,অনেক ভালো একটি লাক্স সাবান। ধন্যবাদ সেলারকে।,2
414,সেলার রেসপন্স ভালো। লাক্স সাবান ব্যবহার করে রিভিউ দিবো।,1
415,"লাক্স সাবান হাতে পেয়েছি, মেয়াদও আছে দেখলাম।",1
416,প্রডাক্ট আশানুরূপ সাথে একটা লাক্স সাবান ফ্রি দেওয়ার জন্য ধন্যবাদ।,2
417,অনেক ভালো ছিল লাক্স সাবান কমে দামে। আপনারা চাইলে নিতে পারেন।,2
418,ভালোই মনে হচ্ছে লাক্স সাবান টা। উপকার পেলে আবার নেব।,1
419,মোটামুটি মানের লাক্স সাবান। দাম অনুযায়ী ঠিক আছে।,1
420,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল লাক্স সাবান পেয়েছি।,2
421,দাম অনুযায়ী অনেক ভালো একটা লাক্স সাবান।,2
422,"আমি দুইবার নিয়েছি, ভালো লাক্স সাবান সবাই পছন্দ করে নিতে পারেন।",2
423,সেলার ভাই এর ব্যবহার খুব ভালো। লাক্স সাবান দ্রুত হাতে পেয়েছি।,2
424,খুবই ভালো মানের লাক্স সাবান। একদম ন্যাচারাল মনে হয়।,2
425,"লাক্স সাবান নিয়ে নতুন কি আর বলব, দারুন!",2
426,প্রডাক্ট আশানুরূপ সাথে একটা লাক্স সাবান ফ্রি দেওয়ার জন্য ধন্যবাদ।,2
427,অসাধারণ লাক্স সাবান। সবার ব্যবহার করা উচিত।,2
428,অনেক ভালো একটি লাক্স সাবান। ধন্যবাদ সেলারকে।,2
429,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল লাক্স সাবান পেয়েছি।,2
430,খুবই ভালো মানের লাক্স সাবান। একদম ন্যাচারাল মনে হয়।,2
431,দাম অনুযায়ী অনেক ভালো একটা লাক্স সাবান।,2
432,অসাধারণ লাক্স সাবান। সবার ব্যবহার করা উচিত।,2
433,সেলার ভাই এর ব্যবহার খুব ভালো। লাক্স সাবান দ্রুত হাতে পেয়েছি।,2
434,অসাধারণ লাক্স সাবান। সবার ব্যবহার করা উচিত।,2
435,লাক্স সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
436,সেলার রেসপন্স ভালো। লাক্স সাবান ব্যবহার করে রিভিউ দিবো।,1
437,"লাক্স সাবান ঠিকঠাকই আছে, তবে খুব একটা এক্সট্রা অর্ডিনারি কিছু না।",1
438,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। লাক্স সাবান টা অনেক সুন্দর।,2
439,সেলার ভাই এর ব্যবহার খুব ভালো। লাক্স সাবান দ্রুত হাতে পেয়েছি।,2
440,অনেক ভালো ছিল লাক্স সাবান কমে দামে। আপনারা চাইলে নিতে পারেন।,2
441,সেলার ভাই এর ব্যবহার খুব ভালো। লাক্স সাবান দ্রুত হাতে পেয়েছি।,2
442,লাক্স সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
443,১০০% অথেন্টিক লাক্স সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2
444,জাস্ট অসাধরন লাক্স সাবান। আমার খুবই পছন্দ হয়েছে।,2
445,"লাক্স সাবান নিয়ে নতুন কি আর বলব, দারুন!",2
446,খুব দ্রুত হাতে পেয়েছি। লাক্স সাবান এর মান মোটামুটি বলা যায়।,1
447,"অসাধারণ! মিনি লাক্স সাবান, খুব ভালো প্রোডাক্ট।",2
448,অনেক ভালো একটি লাক্স সাবান। ধন্যবাদ সেলারকে।,2
449,জাস্ট অসাধরন লাক্স সাবান। আমার খুবই পছন্দ হয়েছে।,2
450,"অসাধারণ! মিনি লাক্স সাবান, খুব ভালো প্রোডাক্ট।",2
451,ভালোই মনে হচ্ছে লাক্স সাবান টা। উপকার পেলে আবার নেব।,1
452,"লাক্স সাবান হাতে পেয়েছি, মেয়াদও আছে দেখলাম।",1
453,সেলার ভাই এর ব্যবহার খুব ভালো। লাক্স সাবান দ্রুত হাতে পেয়েছি।,2
454,"সব পন্য গুলো ভাল, কিন্তু লাক্স সাবান টার ডেট একেবারে শেষ প্রান্তে।",0
455,বাজারের চেয়ে কম মূল্যে অরিজিনাল লাক্স সাবান পেয়েছি।,2
456,১০০% অথেন্টিক লাক্স সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2
457,প্রডাক্ট আশানুরূপ সাথে একটা লাক্স সাবান ফ্রি দেওয়ার জন্য ধন্যবাদ।,2
458,বাজারের চেয়ে কম মূল্যে অরিজিনাল লাক্স সাবান পেয়েছি।,2
459,মোটামুটি মানের লাক্স সাবান। দাম অনুযায়ী ঠিক আছে।,1
460,"অসাধারণ! মিনি লাক্স সাবান, খুব ভালো প্রোডাক্ট।",2
461,লাক্স সাবান এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।,1
462,অনেক ভালো ছিল লাক্স সাবান কমে দামে। আপনারা চাইলে নিতে পারেন।,2
463,দাম অনুযায়ী অনেক ভালো একটা লাক্স সাবান।,2
464,জাস্ট অসাধরন লাক্স সাবান। আমার খুবই পছন্দ হয়েছে।,2
465,১০০% অথেন্টিক লাক্স সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2
466,"আমি দুইবার নিয়েছি, ভালো লাক্স সাবান সবাই পছন্দ করে নিতে পারেন।",2
467,দাম অনুযায়ী অনেক ভালো একটা লাক্স সাবান।,2
468,অসাধারণ লাক্স সাবান। সবার ব্যবহার করা উচিত।,2
469,অনেক ভালো একটি লাক্স সাবান। ধন্যবাদ সেলারকে।,2
470,ধন্যবাদ দারাজ কে। সঠিক লাক্স সাবান হাতে পেয়েছি।,2
471,জাস্ট অসাধরন লাক্স সাবান। আমার খুবই পছন্দ হয়েছে।,2
472,লাক্স সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
473,ধন্যবাদ দারাজ কে। সঠিক লাক্স সাবান হাতে পেয়েছি।,2
474,বাজারের চেয়ে কম মূল্যে অরিজিনাল লাক্স সাবান পেয়েছি।,2
475,অনেক ভালো লাক্স সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
476,দাম অনুযায়ী অনেক ভালো একটা লাক্স সাবান।,2
477,দাম অনুযায়ী অনেক ভালো একটা লাক্স সাবান।,2
478,"ফালতু লাক্স সাবান, কেউ টাকা নষ্ট করে কিনবেন না।",0
479,ছবির সাথে লাক্স সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2
480,অসাধারণ লাক্স সাবান। সবার ব্যবহার করা উচিত।,2
481,অনেক ভালো ছিল লাক্স সাবান কমে দামে। আপনারা চাইলে নিতে পারেন।,2
482,ডেলিভারি অনেক লেট। লাক্স সাবান হাতে পেয়ে হতাশ হলাম।,0
483,অসাধারণ লাক্স সাবান। সবার ব্যবহার করা উচিত।,2
484,অনেক ভালো ছিল লাক্স সাবান কমে দামে। আপনারা চাইলে নিতে পারেন।,2
485,প্রডাক্ট আশানুরূপ সাথে একটা লাক্স সাবান ফ্রি দেওয়ার জন্য ধন্যবাদ।,2
486,১০০% অথেন্টিক লাক্স সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2
487,বাজারের চেয়ে কম মূল্যে অরিজিনাল লাক্স সাবান পেয়েছি।,2
488,লাক্স সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
489,ধন্যবাদ দারাজ কে। সঠিক লাক্স সাবান হাতে পেয়েছি।,2
490,"আমি দুইবার নিয়েছি, ভালো লাক্স সাবান সবাই পছন্দ করে নিতে পারেন।",2
491,অনেক ভালো লাক্স সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
492,খুবই ভালো মানের লাক্স সাবান। একদম ন্যাচারাল মনে হয়।,2
493,"অসাধারণ! মিনি লাক্স সাবান, খুব ভালো প্রোডাক্ট।",2
494,"আমি দুইবার নিয়েছি, ভালো লাক্স সাবান সবাই পছন্দ করে নিতে পারেন।",2
495,এত কম দামে লাক্স সাবান। খুব খুশি কিনতে পেরে।,2
496,অনেক ভালো লাক্স সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
497,১০০% অথেন্টিক লাক্স সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2
498,বাজারের চেয়ে কম মূল্যে অরিজিনাল লাক্স সাবান পেয়েছি।,2
499,অনেক ভালো লাক্স সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
500,ডেলিভারি অনেক লেট। লাক্স সাবান হাতে পেয়ে হতাশ হলাম।,0
501,স্যাভলন সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
502,"ফালতু স্যাভলন সাবান, কেউ টাকা নষ্ট করে কিনবেন না।",0
503,"স্যাভলন সাবান নিয়ে নতুন কি আর বলব, দারুন!",2
504,বাজারের চেয়ে কম মূল্যে অরিজিনাল স্যাভলন সাবান পেয়েছি।,2
505,সীল টা খোলা ছিল। স্যাভলন সাবান আঠা আঠা ছিল। এমনটা আশা ছিল না।,0
506,দাম অনুযায়ী অনেক ভালো একটা স্যাভলন সাবান।,2
507,খুবই ভালো মানের স্যাভলন সাবান। একদম ন্যাচারাল মনে হয়।,2
508,সীল টা খোলা ছিল। স্যাভলন সাবান আঠা আঠা ছিল। এমনটা আশা ছিল না।,0
509,সীল টা খোলা ছিল। স্যাভলন সাবান আঠা আঠা ছিল। এমনটা আশা ছিল না।,0
510,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল স্যাভলন সাবান পেয়েছি।,2
511,অনেক ভালো ছিল স্যাভলন সাবান কমে দামে। আপনারা চাইলে নিতে পারেন।,2
512,"একদমই ভালো না, এর থেকে বাজারের লোকাল স্যাভলন সাবান ভালো।",0
513,অনেক ভালো ছিল স্যাভলন সাবান কমে দামে। আপনারা চাইলে নিতে পারেন।,2
514,এত কম দামে স্যাভলন সাবান। খুব খুশি কিনতে পেরে।,2
515,অনেক ভালো স্যাভলন সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
516,ছবির সাথে স্যাভলন সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2
517,এত কম দামে স্যাভলন সাবান। খুব খুশি কিনতে পেরে।,2
518,অনেক ভালো স্যাভলন সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
519,সেলার ভাই এর ব্যবহার খুব ভালো। স্যাভলন সাবান দ্রুত হাতে পেয়েছি।,2
520,সীল টা খোলা ছিল। স্যাভলন সাবান আঠা আঠা ছিল। এমনটা আশা ছিল না।,0
521,১০০% অথেন্টিক স্যাভলন সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2
522,ছবির সাথে স্যাভলন সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2
523,খুবই ভালো মানের স্যাভলন সাবান। একদম ন্যাচারাল মনে হয়।,2
524,দাম অনুযায়ী অনেক ভালো একটা স্যাভলন সাবান।,2
525,ভালোই মনে হচ্ছে স্যাভলন সাবান টা। উপকার পেলে আবার নেব।,1
526,"স্যাভলন সাবান ঠিকঠাকই আছে, তবে খুব একটা এক্সট্রা অর্ডিনারি কিছু না।",1
527,অসাধারণ স্যাভলন সাবান। সবার ব্যবহার করা উচিত।,2
528,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল স্যাভলন সাবান পেয়েছি।,2
529,অসাধারণ স্যাভলন সাবান। সবার ব্যবহার করা উচিত।,2
530,অনেক ভালো স্যাভলন সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
531,খুবই ভালো মানের স্যাভলন সাবান। একদম ন্যাচারাল মনে হয়।,2
532,অসাধারণ স্যাভলন সাবান। সবার ব্যবহার করা উচিত।,2
533,খুবই ভালো মানের স্যাভলন সাবান। একদম ন্যাচারাল মনে হয়।,2
534,ছবির সাথে স্যাভলন সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2
535,অনেক ভালো একটি স্যাভলন সাবান। ধন্যবাদ সেলারকে।,2
536,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্যাভলন সাবান টা অনেক সুন্দর।,2
537,অনেক ভালো একটি স্যাভলন সাবান। ধন্যবাদ সেলারকে।,2
538,"স্যাভলন সাবান নিয়ে নতুন কি আর বলব, দারুন!",2
539,ধন্যবাদ দারাজ কে। সঠিক স্যাভলন সাবান হাতে পেয়েছি।,2
540,"অসাধারণ! মিনি স্যাভলন সাবান, খুব ভালো প্রোডাক্ট।",2
541,সীল টা খোলা ছিল। স্যাভলন সাবান আঠা আঠা ছিল। এমনটা আশা ছিল না।,0
542,এত কম দামে স্যাভলন সাবান। খুব খুশি কিনতে পেরে।,2
543,"অসাধারণ! মিনি স্যাভলন সাবান, খুব ভালো প্রোডাক্ট।",2
544,বাজারের চেয়ে কম মূল্যে অরিজিনাল স্যাভলন সাবান পেয়েছি।,2
545,অসাধারণ স্যাভলন সাবান। সবার ব্যবহার করা উচিত।,2
546,স্যাভলন সাবান পেলাম আজকে। সব মিলিয়ে এভারেজ প্রোডাক্ট।,1
547,দাম অনুযায়ী অনেক ভালো একটা স্যাভলন সাবান।,2
548,অনেক ভালো স্যাভলন সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
549,"অসাধারণ! মিনি স্যাভলন সাবান, খুব ভালো প্রোডাক্ট।",2
550,"ডেলিভারি দ্রুত পেয়েছি, তবে স্যাভলন সাবান এর প্যাকেজিং আরো ভালো হতে পারতো।",1
551,স্যাভলন সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
552,সেলার ভাই এর ব্যবহার খুব ভালো। স্যাভলন সাবান দ্রুত হাতে পেয়েছি।,2
553,অনেক ভালো স্যাভলন সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
554,বাজারের চেয়ে কম মূল্যে অরিজিনাল স্যাভলন সাবান পেয়েছি।,2
555,অসাধারণ স্যাভলন সাবান। সবার ব্যবহার করা উচিত।,2
556,সেলার ভাই এর ব্যবহার খুব ভালো। স্যাভলন সাবান দ্রুত হাতে পেয়েছি।,2
557,অসাধারণ স্যাভলন সাবান। সবার ব্যবহার করা উচিত।,2
558,দাম অনুযায়ী অনেক ভালো একটা স্যাভলন সাবান।,2
559,১০০% অথেন্টিক স্যাভলন সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2
560,প্রডাক্ট আশানুরূপ সাথে একটা স্যাভলন সাবান ফ্রি দেওয়ার জন্য ধন্যবাদ।,2
561,এত কম দামে স্যাভলন সাবান। খুব খুশি কিনতে পেরে।,2
562,অনেক ভালো স্যাভলন সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
563,অসাধারণ স্যাভলন সাবান। সবার ব্যবহার করা উচিত।,2
564,স্যাভলন সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
565,অনেক ভালো একটি স্যাভলন সাবান। ধন্যবাদ সেলারকে।,2
566,এত কম দামে স্যাভলন সাবান। খুব খুশি কিনতে পেরে।,2
567,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্যাভলন সাবান টা অনেক সুন্দর।,2
568,সেলার ভাই এর ব্যবহার খুব ভালো। স্যাভলন সাবান দ্রুত হাতে পেয়েছি।,2
569,অনেক ভালো একটি স্যাভলন সাবান। ধন্যবাদ সেলারকে।,2
570,"সেলার প্রতারক, নকল স্যাভলন সাবান দিয়েছে।",0
571,"স্যাভলন সাবান নিয়ে নতুন কি আর বলব, দারুন!",2
572,ছবির সাথে স্যাভলন সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2
573,অনেক ভালো স্যাভলন সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2
574,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্যাভলন সাবান টা অনেক সুন্দর।,2
575,এত কম দামে স্যাভলন সাবান। খুব খুশি কিনতে পেরে।,2
576,খুব দ্রুত হাতে পেয়েছি। স্যাভলন সাবান এর মান মোটামুটি বলা যায়।,1
577,"ডেলিভারি দ্রুত পেয়েছি, তবে স্যাভলন সাবান এর প্যাকেজিং আরো ভালো হতে পারতো।",1
578,ছবির সাথে স্যাভলন সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2
579,"আমি দুইবার নিয়েছি, ভালো স্যাভলন সাবান সবাই পছন্দ করে নিতে পারেন।",2
580,এত কম দামে স্যাভলন সাবান। খুব খুশি কিনতে পেরে।,2
581,"ডেলিভারি দ্রুত পেয়েছি, তবে স্যাভলন সাবান এর প্যাকেজিং আরো ভালো হতে পারতো।",1
582,"ছবির মতো সেম স্যাভলন সাবান পাইনি, তবে কাজ চলে যাবে।",1
583,স্যাভলন সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
584,অনেক ভালো একটি স্যাভলন সাবান। ধন্যবাদ সেলারকে।,2
585,ছবির সাথে স্যাভলন সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2
586,স্যাভলন সাবান এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।,1
587,স্যাভলন সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
588,ছবির সাথে স্যাভলন সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2
589,ধন্যবাদ দারাজ কে। সঠিক স্যাভলন সাবান হাতে পেয়েছি।,2
590,ছবির সাথে স্যাভলন সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2
591,জাস্ট অসাধরন স্যাভলন সাবান। আমার খুবই পছন্দ হয়েছে।,2
592,ছবির সাথে স্যাভলন সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2
593,"আমি দুইবার নিয়েছি, ভালো স্যাভলন সাবান সবাই পছন্দ করে নিতে পারেন।",2
594,প্রডাক্ট আশানুরূপ সাথে একটা স্যাভলন সাবান ফ্রি দেওয়ার জন্য ধন্যবাদ।,2
595,প্রডাক্ট আশানুরূপ সাথে একটা স্যাভলন সাবান ফ্রি দেওয়ার জন্য ধন্যবাদ।,2
596,স্যাভলন সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2
597,"আমি দুইবার নিয়েছি, ভালো স্যাভলন সাবান সবাই পছন্দ করে নিতে পারেন।",2
598,মোটামুটি মানের স্যাভলন সাবান। দাম অনুযায়ী ঠিক আছে।,1
599,ডেলিভারি অনেক লেট। স্যাভলন সাবান হাতে পেয়ে হতাশ হলাম।,0
600,খুবই ভালো মানের স্যাভলন সাবান। একদম ন্যাচারাল মনে হয়।,2
601,অনেক ভালো একটি প্যানটিন শ্যাম্পু। ধন্যবাদ সেলারকে।,2
